Volta,Adaklu-Anyigbe,Adaklu Hlekpe Health Centre,Health Centre,Adaklu Hlekpe,Government,6.49032,0.48773
Volta,Adaklu-Anyigbe,Ziope Health Centre,Health Centre,Ziope,Government,6.4216,0.73793
Volta,Adaklu-Anyigbe,Adaklu Ahunda Health Centre,Health Centre,Adaklu Ahunda,Government,6.28798,0.54468
Volta,Adaklu-Anyigbe,Kpetoe Health Centre,Health Centre,Kpetoe,Government,6.54767,0.69357
Volta,Adaklu-Anyigbe,Adaklu Waya   Health Centre,Health Centre,Adaklu Waya,Government,6.44801,0.62388
Volta,Adaklu-Anyigbe,Salvation Army Clinic,Health Centre,Adaklu Sopa,CHAG,6.38347,0.63826
Volta,Adaklu-Anyigbe,Keyime Health Centre,Health Centre,Keyime,Government,6.34644,0.714
Volta,Adaklu-Anyigbe,Wudzedeke Health Centre,Health Centre,Wudzedeke,Government,6.35311,0.6907
Volta,Adaklu-Anyigbe,Adaklu-Anyigbe District Health Directorate,District Health Directorate,Kpetoe,Government,6.5428,0.69945
Volta,Ho Municipal,Ho Community Health Nurses Training School,Training Institution,Ho,Government,6.5994,0.47897
Volta,Ho Municipal,Ho Nurses Training College,Training Institution,Ho,Government,6.59994,0.47897
Volta,Ho Municipal,Ho Municipal Health Directorate,Municipal Health Directorate,Ho,Government,6.61074,0.46777
Volta,Ho Municipal,Steve Biko Clinic,Clinic,Ho,Private,6.60425,0.4817
Volta,Ho Municipal,Gisella Memorial Clinic,Clinic,Abutia Kpota,Private,6.42495,0.2882
Volta,Ho Municipal,Akpe Na Mawu Clinic,Clinic,Ho,Private,6.59496,0.45248
Volta,Ho Municipal,Hofedo RCH,RCH,Hofedo,Government,6.599779,0.471394
Volta,Ho Municipal,Takla CHPS,CHPS,Takla,Government,6.599779,0.471394
Volta,Ho Municipal,Dededo CHPS,CHPS,Dededo,Government,6.599779,0.471394
Volta,Ho Municipal,St John's Clinic (ENT),Clinic,Ho,Private,6.599779,0.471394
Volta,Ho Municipal,Dr. Quaye Infirmery,Clinic,Ho,Private,6.599779,0.471394
Volta,Ho Municipal,Council Hall RCH,RCH,Ho,Government,6.599779,0.471394
Volta,Ho Municipal,Abutia Kpota RCH,RCH,Abutia Kpota,Private,6.599779,0.471394
Volta,Ho Municipal,Alalale RCH,RCH,Ho RTC,Government,6.599779,0.471394
Volta,Ho Municipal,Dora's Maternity Home,Maternity Home,Kpedze,Private,6.599779,0.471394
Volta,Ho Municipal,Nightingale maternity Home,Maternity Home,Nyive,Private,6.599779,0.471394
Volta,Ho Municipal,Miracle Life Clinic,Hospital,Ho,Private,6.59855,0.46523
Volta,Ho Municipal,Tsibu Health Centre,Health Centre,Tsibu,Government,6.57815,0.27885
Volta,Ho Municipal,Taviafe Health Centre,Health Centre,Taviafe,Government,6.66395,0.47341
Volta,Ho Municipal,Dodome Teleafenu  Health Centre,Health Centre,Dodome Teleafenu,Government,6.8033,0.50415
Volta,Ho Municipal,Saviefe Agorkpo Health Centre,Health Centre,Saviefe Agorkpo,Government,6.784067,0.411633
Volta,Ho Municipal,Ho Polyclinic,Polyclinic,Ho,Government,6.60289,0.49271
Volta,Ho Municipal,Amedzofe Health Centre,Health Centre,Amedzope,Government,6.85153,0.43555
Volta,Ho Municipal,Hodzoga Health Centre,Health Centre,Hodzoga,Government,6.67156,0.57846
Volta,Ho Municipal,Shia Health Centre,Health Centre,Shia,Government,6.79456,0.56212
Volta,Ho Municipal,Abutia Kloe Health Centre,Health Centre,Abutia Kloe,Government,6.4841,0.34725
Volta,Ho Municipal,Fume Health Centre,Health Centre,Fume,Government,6.878533,0.42045
Volta,Ho Municipal,Dzolo Gbogame Health Centre,Health Centre,Dzolo Gbogame,Government,6.77545,0.47681
Volta,Ho Municipal,Dodome Awiasu Health Centre,Health Centre,Dodome Awiasu,Government,6.76756,0.51627
Volta,Ho Municipal,Nyive Health Centre,Health Centre,Nyive,Government,6.76168,0.57856
Volta,Ho Municipal,Lume Health Centre,Health Centre,Lume,Government,6.76022,0.51531
Volta,Ho Municipal,Atikpui Health Centre,Health Centre,Atikpui,Government,6.74583,0.62377
Volta,Ho Municipal,Ziave Health Centre,Health Centre,Ziavi,Government,6.65039,0.44264
Volta,Ho Municipal,Tanyigbe Health Centre,Health Centre,Tanyigbe,Government,6.69613,0.52185
Volta,Ho Municipal,Klefe Health Centre,Health Centre,Klefe,Government,6.6184,0.44442
Volta,Ho Municipal,Gbadzeme Health Centre,Health Centre,Gbadzeme,Government,6.86116,0.44132
Volta,Ho Municipal,Vane Health Centre,Health Centre,Vane,Government,6.82417,0.42248
Volta,Ho Municipal,Dzolo Kpuita Health Centre,Health Centre,Dzolo Kpuita,Government,6.73469,0.44479
Volta,Ho Municipal,Matse Health Centre,Health Centre,Matse,Government,6.68861,0.48231
Volta,Ho Municipal,Tokokoe Health Centre,Health Centre,Tokokoe,Government,6.71853,0.55557
Volta,Ho Municipal,Akoefe Health Centre,Health Centre,Akoefe,Government,6.65595,0.51331
Volta,Ho Municipal,Kpedze Health Centre,Health Centre,Kpedze,Government,6.8463,0.50409
Volta,Ho Municipal,Tsito Health Centre,Health Centre,Tsito,Government,6.55093,0.30134
Volta,Ho Municipal,Abutia Agove Health Centre,Health Centre,Abutia Agove,Government,6.505783,0.364633
Volta,Ho Municipal,Akrofu Health Centre,Health Centre,Akrofu,Government,6.63283,0.37881
Volta,Ho Municipal,Hlefi Health Centre,Health Centre,Hlefi,Government,6.7208,0.376117
Volta,Ho Municipal,Ho E. P. Clinic,Health Centre,Ho,CHAG,6.60187,0.47638
Volta,Ho Municipal,Volta Regional Hospital,Regional Hospital,Ho,Government,6.60215,0.48421
Volta,Ho Municipal,Ho Municipal Hospital,Municipal Hospital,Ho,Government,6.60926,0.46805
Volta,Ho Municipal,7 MRS (Military Hospital),Hospital,Ho,Quasi-Government,6.61737,0.48768
Volta,Hohoe,Hohoe Midwifery Training School,Training Institution,Hohoe,Government,7.15849,0.47239
Volta,Hohoe,Hohoe District Health Directorate,District Health Directorate,Hohoe,Government,7.14836,0.47274
Volta,Hohoe,Leklebi Kame Health Centre,Health Centre,Leklebi Kame,Government,6.96778,0.51587
Volta,Hohoe,Soba Liati Health Centre,Health Centre,Soba Liati,Government,7.01016,0.51274
Volta,Hohoe,Logba Tota Health Centre,Health Centre,Logba Tota,Government,6.89008,0.45336
Volta,Hohoe,Gbi Wegbe Health Centre,Health Centre,Gbi Wegbe,Government,7.11135,0.45891
